X,Y,Z
-1.669935999999999865e+00,3.167119999999999935e-01,2.127679999999999849e-01
-1.658711999999999964e+00,3.489200000000000079e-01,-2.967039999999999678e-01
-2.263831999999999844e+00,4.806799999999999962e-01,-4.221199999999999952e-01
-1.479616000000000042e+00,7.798239999999999617e-01,2.278959999999999875e-01
-1.958343999999999863e+00,1.237079999999999957e+00,1.195599999999999996e-01
-1.609912000000000010e+00,1.282464000000000048e+00,4.513999999999999679e-01
-1.624063999999999952e+00,8.159359999999999946e-01,-2.283840000000000037e-01
-1.391775999999999902e+00,1.076527999999999929e+00,-3.699040000000000106e-01
-1.561599999999999877e+00,1.362007999999999885e+00,2.044719999999999871e-01
-1.732399999999999940e+00,1.546959999999999891e+00,8.471680000000000321e-01
-2.003728000000000176e+00,1.709463999999999873e+00,-1.056519999999999904e+00
-2.147688000000000041e+00,1.472296000000000049e+00,-5.529039999999999511e-01
-1.735816000000000026e+00,1.735816000000000026e+00,-2.903600000000000070e-01
-1.505967999999999973e+00,1.770951999999999860e+00,-2.371679999999999899e-01
-1.948583999999999872e+00,2.036423999999999790e+00,5.358239999999999670e-01
-1.771439999999999904e+00,2.503439999999999888e+00,-5.724239999999999329e-01
-2.042768000000000139e+00,1.831463999999999981e+00,-5.821840000000000348e-01
-1.255136000000000029e+00,2.228695999999999788e+00,-4.294399999999999884e-01
-1.528415999999999997e+00,2.566879999999999828e+00,2.742559999999999998e-01
-1.417640000000000011e+00,2.886032000000000153e+00,-1.625040000000000096e-01
-1.219511999999999929e+00,2.852360000000000007e+00,2.244799999999999851e-01
-1.217559999999999976e+00,2.591279999999999806e+00,1.298080000000000067e-01
-1.015039999999999942e+00,2.521495999999999960e+00,-2.318000000000000060e-01
-1.029191999999999885e+00,2.456103999999999843e+00,-4.782399999999999846e-02
-9.135360000000000147e-01,2.657159999999999744e+00,-1.795839999999999936e-01
-1.431791999999999954e+00,2.959232000000000085e+00,2.708399999999999697e-01
-8.369199999999999973e-01,2.977775999999999978e+00,-1.883680000000000077e-01
-8.583919999999999328e-01,2.764520000000000088e+00,-1.986159999999999870e-01
-7.495680000000000121e-01,2.808927999999999869e+00,1.444479999999999931e-01
-4.655519999999999659e-01,3.006079999999999863e+00,-8.149599999999999900e-02
-3.728319999999999967e-01,2.975335999999999981e+00,-1.981279999999999986e-01
-3.084159999999999680e-01,2.971432000000000073e+00,-1.219999999999999904e-02
-3.903999999999999693e-01,3.060735999999999901e+00,7.222399999999999654e-02
-4.089439999999999742e-01,3.185664000000000051e+00,-2.259440000000000059e-01
-2.518079999999999763e-01,3.305223999999999940e+00,-5.611999999999999628e-02
-5.856000000000000094e-03,3.336943999999999910e+00,1.224879999999999997e-01
7.417599999999999194e-02,3.099775999999999865e+00,-6.343999999999999639e-02
1.078479999999999994e-01,3.174440000000000150e+00,-1.644559999999999911e-01
2.171599999999999919e-01,2.960207999999999728e+00,2.244799999999999851e-01
1.820239999999999914e-01,3.277407999999999877e+00,-2.786480000000000068e-01
1.517679999999999862e-01,3.186640000000000139e+00,4.050399999999999834e-02
4.391999999999999793e-01,3.165655999999999803e+00,-2.113039999999999918e-01
5.660800000000000276e-01,3.037312000000000012e+00,-2.152079999999999826e-01
7.471280000000000143e-01,2.913847999999999772e+00,3.293999999999999706e-01
9.847839999999999927e-01,2.903112000000000137e+00,-5.270400000000000085e-02
7.827520000000000033e-01,2.888472000000000151e+00,-5.904799999999999632e-02
8.256959999999999855e-01,2.757687999999999917e+00,1.273680000000000090e-01
6.270799999999999708e-01,2.677655999999999814e+00,1.449360000000000093e-01
9.813680000000000181e-01,2.704984000000000055e+00,-3.323280000000000123e-01
8.808399999999999563e-01,2.742071999999999843e+00,1.395679999999999976e-01
1.009184000000000081e+00,2.547848000000000113e+00,1.634799999999999864e-01
1.198528000000000038e+00,2.314583999999999975e+00,-2.381439999999999946e-01
1.224391999999999925e+00,2.253584000000000032e+00,-1.732400000000000051e-01
1.162903999999999938e+00,2.242360000000000131e+00,3.572159999999999780e-01
1.214631999999999934e+00,2.134511999999999965e+00,4.587199999999999611e-02
1.546472000000000069e+00,1.954927999999999999e+00,-1.654319999999999957e-01
1.224391999999999925e+00,1.865623999999999949e+00,1.312719999999999998e-01
1.331264000000000003e+00,1.783152000000000070e+00,1.229760000000000020e-01
1.486447999999999992e+00,1.718736000000000042e+00,-7.515199999999999658e-02
1.470343999999999873e+00,1.628943999999999948e+00,9.955200000000000160e-02
1.377623999999999960e+00,1.549887999999999932e+00,2.191120000000000012e-01
1.661151999999999962e+00,1.455216000000000065e+00,4.831200000000000078e-02
1.646511999999999976e+00,1.350295999999999941e+00,3.611199999999999827e-02
1.598200000000000065e+00,1.323455999999999966e+00,8.637599999999999445e-02
1.761191999999999869e+00,1.274167999999999967e+00,1.146800000000000042e-01
1.768511999999999862e+00,1.237568000000000001e+00,6.978399999999999881e-02
1.678719999999999990e+00,1.135575999999999919e+00,1.908080000000000054e-01
1.622600000000000042e+00,1.008207999999999993e+00,1.288320000000000021e-01
1.725567999999999991e+00,9.511119999999999575e-01,-5.611999999999999628e-02
1.728007999999999988e+00,8.827920000000000211e-01,1.088240000000000041e-01
1.660175999999999874e+00,8.500959999999999628e-01,1.205360000000000043e-01
1.719223999999999863e+00,7.993439999999999435e-01,-9.808799999999999464e-02
1.647000000000000020e+00,7.363919999999999355e-01,1.464000000000000024e-01
1.586487999999999898e+00,7.393199999999999772e-01,3.064640000000000142e-01
1.463999999999999968e+00,7.398080000000000211e-01,2.439999999999999895e-03
1.548912000000000067e+00,6.114640000000000075e-01,3.757599999999999829e-02
1.563552000000000053e+00,4.806799999999999962e-01,1.219999999999999973e-01
1.505967999999999973e+00,4.484719999999999818e-01,6.734400000000000108e-02
1.640168000000000070e+00,3.762479999999999714e-01,4.782399999999999846e-02
1.511336000000000013e+00,3.908880000000000132e-01,2.342400000000000038e-02
1.321992000000000056e+00,2.747439999999999882e-01,1.932480000000000031e-01
1.229271999999999920e+00,2.196000000000000035e-02,1.405440000000000023e-01
1.794375999999999971e+00,-8.813280000000000003e-01,7.954400000000000359e-02
1.001376000000000044e+00,-5.533919999999999950e-01,-3.996719999999999717e-01
2.356063999999999936e+00,-9.642880000000000340e-01,-6.749039999999999484e-01
9.037760000000000238e-01,-6.280559999999999476e-01,2.313119999999999898e-01
1.796815999999999969e+00,-3.786879999999999691e-01,-1.234640000000000043e-01
5.133759999999999435e-01,-2.113039999999999918e-01,2.342400000000000038e-01
1.318087999999999926e+00,-5.031280000000000197e-01,-2.918239999999999723e-01
1.224391999999999925e+00,-5.607119999999999882e-01,4.758000000000000007e-01
6.710000000000000409e-01,-4.421279999999999655e-01,4.879999999999999616e-02
9.037760000000000238e-01,-5.206959999999999367e-01,-3.708799999999999875e-01
5.802319999999999700e-01,-7.183359999999999745e-01,5.592479999999999674e-01
7.807999999999999385e-01,-6.631920000000000037e-01,-2.415599999999999969e-01
4.933679999999999732e-01,-5.914559999999999818e-01,-8.735199999999999909e-02
9.564799999999999969e-01,-5.816959999999999908e-01,-2.713280000000000136e-01
6.612399999999999389e-01,-5.665679999999999605e-01,5.465599999999999625e-02
2.376560000000000061e-01,-5.982880000000000420e-01,1.015039999999999970e-01
5.485119999999999996e-01,-6.817360000000000086e-01,1.424959999999999838e-01
1.093119999999999925e-01,-6.661199999999999344e-01,4.089439999999999742e-01
2.161839999999999873e-01,-4.860479999999999801e-01,-3.835679999999999645e-01
1.673840000000000050e-01,-6.212239999999999984e-01,-3.367200000000000054e-02
1.581120000000000025e-01,-7.715279999999999916e-01,1.332240000000000091e-01
3.903999999999999831e-02,-6.114640000000000075e-01,2.000799999999999801e-02
1.146800000000000042e-01,-4.499360000000000026e-01,-3.562399999999999595e-02
-2.332639999999999991e-01,-5.367999999999999439e-01,1.185839999999999950e-01
4.879999999999999789e-03,-6.509920000000000151e-01,2.288719999999999921e-01
-1.415199999999999965e-02,-5.675439999999999374e-01,2.683999999999999928e-02
-4.494480000000000142e-01,-4.445679999999999632e-01,8.344799999999999440e-02
-4.006480000000000041e-01,-4.245599999999999929e-01,-5.709600000000000092e-02
-7.007679999999999465e-01,-3.171999999999999820e-01,1.659199999999999911e-02
-4.357840000000000047e-01,-3.533120000000000149e-01,9.515999999999999459e-02
-3.459919999999999662e-01,-2.806000000000000161e-01,1.971519999999999939e-01
-2.967039999999999678e-01,-1.956880000000000008e-01,2.918239999999999723e-01
-6.836879999999999624e-01,-9.564799999999999691e-02,8.637599999999999445e-02
-6.607520000000000060e-01,3.123199999999999935e-02,-2.049600000000000033e-02
-5.934079999999999355e-01,2.928000000000000047e-03,7.905600000000000127e-02
-7.476159999999999473e-01,-6.392799999999999871e-02,4.636000000000000121e-01
-4.962960000000000149e-01,-1.971519999999999939e-01,1.917839999999999823e-01
-1.121423999999999976e+00,5.856000000000000094e-02,-5.465599999999999625e-02
-7.890960000000000196e-01,1.141920000000000018e-01,-2.727919999999999789e-01
-9.994239999999999791e-01,9.613599999999999923e-02,-2.293599999999999806e-02
-1.148263999999999951e+00,-1.112640000000000018e-01,-2.971920000000000117e-01
-1.252207999999999988e+00,-5.465599999999999625e-02,6.343999999999999813e-03
-1.116543999999999981e+00,7.563999999999999890e-02,-1.585999999999999910e-01
-9.067039999999999544e-01,1.678719999999999934e-01,-4.782399999999999984e-01
-1.027727999999999975e+00,2.786480000000000068e-01,-7.320000000000000118e-02
-9.486719999999999597e-01,4.699439999999999729e-01,-1.166319999999999996e-01
-1.078479999999999883e+00,6.788079999999999670e-01,8.295999999999999555e-03
-1.046759999999999913e+00,3.284239999999999937e-01,-3.230560000000000098e-01
-1.101415999999999951e+00,4.313919999999999977e-01,-1.981279999999999986e-01
-1.272704000000000057e+00,5.743759999999999977e-01,-5.587600000000000344e-01
-1.557207999999999926e+00,8.369199999999999973e-01,2.371679999999999899e-01
-1.381527999999999867e+00,8.793759999999999355e-01,6.563599999999999435e-01
-1.005279999999999951e+00,1.116055999999999937e+00,-7.563999999999999890e-02
-1.602592000000000017e+00,1.483519999999999950e+00,-1.844639999999999891e-01
-1.275631999999999877e+00,1.497184000000000070e+00,-3.933280000000000109e-01
-1.123375999999999930e+00,1.336632000000000042e+00,-1.366399999999999837e-01
-1.198039999999999994e+00,1.207799999999999985e+00,-3.762479999999999714e-01
-9.315919999999999757e-01,1.160463999999999940e+00,-4.099200000000000066e-02
-9.984480000000000022e-01,1.315159999999999885e+00,1.205360000000000043e-01
-7.529839999999999867e-01,1.480591999999999908e+00,1.424959999999999838e-01
-9.091439999999999522e-01,1.468391999999999920e+00,-1.015039999999999970e-01
-1.136552000000000007e+00,1.427888000000000046e+00,-2.518079999999999763e-01
-1.266847999999999974e+00,1.535247999999999946e+00,1.732400000000000051e-01
-1.192671999999999954e+00,1.656271999999999966e+00,-2.498559999999999948e-01
-1.067744000000000026e+00,1.634311999999999987e+00,-4.226079999999999837e-01
-1.245376000000000039e+00,1.550375999999999976e+00,-3.562400000000000011e-01
-1.292224000000000039e+00,1.583072000000000035e+00,-7.076000000000000345e-02
-1.194623999999999908e+00,1.689943999999999891e+00,-3.089040000000000119e-01
-1.013576000000000032e+00,1.774855999999999989e+00,-9.955200000000000160e-02
-1.117520000000000069e+00,1.758751999999999871e+00,-7.710399999999999199e-02
-9.881999999999999673e-01,1.789007999999999932e+00,-2.166720000000000035e-01
-8.930399999999999450e-01,1.947119999999999962e+00,-4.879999999999999616e-02
-8.266719999999999624e-01,2.072535999999999934e+00,-7.222399999999999654e-02
-7.363919999999999355e-01,2.076439999999999841e+00,-2.391199999999999923e-02
-7.754320000000000102e-01,2.067655999999999938e+00,-4.147999999999999604e-02
-7.202880000000000393e-01,2.145248000000000044e+00,9.271999999999998993e-03
-6.261039999999999939e-01,2.214055999999999802e+00,1.083360000000000017e-01
-5.490000000000000435e-01,2.223327999999999971e+00,-6.343999999999999813e-03
-6.353759999999999408e-01,2.291160000000000085e+00,-5.465599999999999625e-02
-6.217120000000000424e-01,2.313607999999999887e+00,-8.979199999999999682e-02
-4.026000000000000134e-01,2.382416000000000089e+00,-1.629919999999999980e-01
-3.328160000000000007e-01,2.510272000000000059e+00,8.149599999999999900e-02
-4.509119999999999795e-01,2.698640000000000150e+00,-4.099200000000000066e-02
-4.660400000000000098e-01,2.627391999999999950e+00,7.856799999999999895e-02
-3.899119999999999808e-01,2.509295999999999971e+00,-1.737279999999999935e-01
-3.313519999999999799e-01,2.527839999999999865e+00,-6.099999999999999867e-02
-3.679520000000000013e-01,2.723040000000000127e+00,5.611999999999999628e-02
-3.469679999999999986e-01,2.739631999999999845e+00,-6.978399999999999881e-02
-3.411119999999999708e-01,2.721087999999999951e+00,4.879999999999999898e-04
-2.591279999999999695e-01,2.737680000000000113e+00,-6.831999999999999532e-03
-1.620159999999999934e-01,2.645935999999999844e+00,-1.117520000000000041e-01
-1.283439999999999859e-01,2.537599999999999856e+00,-8.198400000000000132e-02
-7.807999999999999663e-02,2.426823999999999870e+00,3.952800000000000064e-02
4.333440000000000070e-01,1.972496000000000027e+00,1.756800000000000028e-02
5.367999999999999508e-03,2.467327999999999744e+00,7.124799999999999189e-02
1.732400000000000051e-01,2.342400000000000038e+00,2.249680000000000013e-01
-1.464000000000000024e-02,2.154031999999999947e+00,-6.343999999999999813e-03
3.152479999999999727e-01,2.091568000000000094e+00,-2.469280000000000086e-01
3.684399999999999897e-01,2.080832000000000015e+00,2.103279999999999872e-01
4.806799999999999962e-01,2.095472000000000001e+00,-2.928000000000000047e-03
3.825919999999999876e-01,2.041792000000000051e+00,5.514399999999999857e-02
5.324079999999999924e-01,1.902711999999999959e+00,1.283439999999999859e-01
5.070320000000000382e-01,1.873431999999999986e+00,3.464799999999999824e-02
4.675039999999999751e-01,1.929063999999999890e+00,1.097999999999999948e-01
5.075199999999999712e-01,1.942728000000000010e+00,9.076800000000000146e-02
6.275680000000000147e-01,1.954439999999999955e+00,1.171200000000000019e-01
6.207359999999999545e-01,1.940288000000000013e+00,5.563200000000000089e-02
6.539199999999999458e-01,1.916863999999999901e+00,8.540000000000000369e-02
7.036959999999999882e-01,1.931016000000000066e+00,4.782399999999999846e-02
7.266319999999999446e-01,1.971031999999999895e+00,1.127279999999999949e-01
7.998319999999999874e-01,1.937848000000000015e+00,1.122399999999999926e-01
7.778720000000000079e-01,1.851472000000000007e+00,5.221599999999999853e-02
8.022719999999999851e-01,1.818775999999999948e+00,6.587999999999999412e-02
7.154079999999999329e-01,1.793399999999999883e+00,1.166319999999999996e-01
8.701039999999999885e-01,1.792424000000000017e+00,6.343999999999999639e-02
8.710799999999999654e-01,1.801695999999999964e+00,1.171200000000000019e-01
8.842559999999999309e-01,1.780224000000000029e+00,1.268799999999999928e-01
8.510719999999999397e-01,1.674815999999999860e+00,7.320000000000000118e-02
9.364719999999999711e-01,1.573312000000000044e+00,7.807999999999999663e-02
1.002351999999999910e+00,1.454239999999999977e+00,5.221599999999999853e-02
1.042367999999999961e+00,1.402511999999999981e+00,1.049199999999999994e-01
1.057984000000000036e+00,1.377623999999999960e+00,1.224879999999999997e-01
1.074087999999999932e+00,1.325895999999999963e+00,1.317599999999999882e-01
1.108735999999999944e+00,1.278559999999999919e+00,1.029680000000000040e-01
1.036999999999999922e+00,1.214143999999999890e+00,8.637599999999999445e-02
9.642880000000000340e-01,1.206336000000000075e+00,7.271199999999999886e-02
9.730719999999999370e-01,1.163880000000000026e+00,3.074400000000000049e-02
1.090192000000000050e+00,1.111663999999999985e+00,1.341999999999999860e-01
